EVENT_ID_CNTY,EVENT_DATE,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,REGION,COUNTRY,LOCATION,LATITUDE,LONGITUDE,SOURCE_SCALE,FATALITIES
TUN6422,14-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6427,15-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,National,0
TUN6428,15-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gafsa,34.425,8.742,National,0
TUN6430,15-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Siliana,36.085,9.371,National,0
TUN6432,16-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Douz,33.466,9.02,National,0
TUN6433,18-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Beni Barka,32.892,10.475,National,0
TUN6435,18-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Monastir,35.765,10.812,National,0
TUN6449,19-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Thyna,34.654,10.676,National,0
TUN6451,19-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tunis-Carthage International Airport,36.851,10.227,National,0
TUN6443,19-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Enfida,36.135,10.381,National,0
TUN6445,19-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Monastir-Habib Bourguiba International Airport,35.758,10.755,National,0
TUN6448,19-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tozeur,33.92,8.134,National,0
TUN6441,19-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba-Zarzis International Airport,33.873,10.775,National,0
TUN6439,19-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Bou Abdallah,35.879,9.436,National,0
TUN6438,19-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Beja,36.726,9.182,National,0
TUN6447,19-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nabeul,36.456,10.738,National,0
TUN6459,20-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Zaghouan,36.403,10.143,National,0
TUN6454,20-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Dkhilet Toujane,33.436,10.211,National,0
TUN6461,21-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Chebba,35.237,11.115,National,0
TUN6465,21-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6462,21-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,National,0
TUN6467,22-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Medenine,33.355,10.505,National,0
TUN6466,22-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Chebika,35.623,9.93,National,0
TUN6552,26-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Beja,36.726,9.182,National,0
TUN6471,26-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6478,27-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tozeur,33.92,8.134,National,0
TUN6472,27-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Houmt Souk,33.876,10.857,National,0
TUN6497,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Mahdia,35.505,11.062,National,0
TUN6503,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nabeul,36.456,10.738,National,0
TUN6517,28-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Tataouine,32.93,10.452,National,0
TUN6516,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6481,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Bou Chebka,35.169,8.429,National,0
TUN6518,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tozeur,33.92,8.134,National,0
TUN6502,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Monastir,35.765,10.812,National,0
TUN6488,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6492,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kebili,33.704,8.969,National,0
TUN6508,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6511,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Siliana,36.085,9.371,National,0
TUN6512,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Siliana,36.085,9.371,National,0
TUN6498,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Mahdia,35.505,11.062,National,0
TUN6493,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kebili,33.704,8.969,National,0
TUN6496,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Mahdia,35.505,11.062,National,0
TUN6495,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Le Bardo,36.809,10.141,National,0
TUN6494,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Le Bardo,36.809,10.141,National,0
TUN6504,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nabeul,36.456,10.738,National,0
TUN6491,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6480,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Bizerte,37.274,9.874,National,0
TUN6487,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasbah,36.8,10.168,National,0
TUN6486,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6483,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gafsa,34.425,8.742,National,0
TUN6489,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6514,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6484,28-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Gafsa,34.425,8.742,National,0
TUN6513,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6507,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6515,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6519,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tozeur,33.92,8.134,National,0
TUN6506,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6505,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6509,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6479,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Beja,36.726,9.182,Regional,0
TUN6482,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Kef,36.174,8.705,Regional,0
TUN6510,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Siliana,36.085,9.371,National,0
TUN6499,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Medenine,33.355,10.505,National,0
TUN6490,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6555,28-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Beja,36.726,9.182,National,0
TUN6522,29-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Jendouba,36.501,8.78,National,0
TUN6532,01-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Le Bardo,36.809,10.141,National,0
TUN6529,01-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6543,02-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6561,03-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6569,04-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nabeul,36.456,10.738,National,0
TUN6570,04-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasbah,36.8,10.168,Regional,0
TUN6800,04-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,National,0
TUN6572,05-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6585,08-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6588,08-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Siliana,36.085,9.371,National,0
TUN6583,08-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gabes,33.882,10.098,National,0
TUN6802,09-Jun-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6609,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nabeul,36.456,10.738,National,0
TUN6600,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Beja,36.726,9.182,National,0
TUN6612,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sbiba,35.543,9.074,New media,0
TUN6604,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Hajeb el Aioun,35.396,9.544,New media,0
TUN6602,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Foussena,35.351,8.629,New media,0
TUN6611,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sbeitla,35.231,9.123,New media,0
TUN6608,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Mdhilla,34.251,8.747,New media,0
TUN6615,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Siliana,36.085,9.371,National,0
TUN6618,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tunis,36.819,10.166,National,0
TUN6614,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6605,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6616,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6607,11-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6627,12-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Monastir,35.765,10.812,National,0
TUN6630,12-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6629,12-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nabeul,36.456,10.738,National,0
TUN6646,15-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,New media,0
TUN6643,15-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nabeul,36.456,10.738,National,0
TUN6649,16-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,National,0
TUN6654,16-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Zarzis,33.504,11.112,National,0
TUN6658,17-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tozeur,33.92,8.134,National,0
TUN6667,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Jendouba,36.501,8.78,National,0
TUN6661,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Bizerte,37.274,9.874,National,0
TUN6668,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6665,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Omrane,36.817,10.167,National,0
TUN6666,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gafsa,34.425,8.742,National,0
TUN6663,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Kantaoui,35.888,10.588,National,0
TUN6670,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sbeitla,35.231,9.123,New media,0
TUN6660,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Beja,36.726,9.182,National,0
TUN6671,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Siliana,36.085,9.371,National,0
TUN6673,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tozeur,33.92,8.134,National,0
TUN6662,18-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,National,0
TUN6674,19-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Kantaoui,35.888,10.588,National,0
TUN6687,20-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6702,22-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tozeur,33.92,8.134,National,0
TUN6701,22-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tebourba,36.829,9.839,National,0
TUN6705,23-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Bizerte,37.274,9.874,National,0
TUN6703,23-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Ariana,36.86,10.193,National,0
TUN6712,23-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6708,23-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gafsa,34.425,8.742,New media,0
TUN6807,23-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Jendouba,36.501,8.78,National,0
TUN6707,23-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Omrane,36.817,10.167,National,0
TUN6728,27-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tabarka,36.954,8.758,National,0
TUN6735,30-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Beja,36.726,9.182,National,0
TUN6739,30-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Mahdia,35.505,11.062,National,0
TUN6738,30-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kebili,33.704,8.969,National,0
TUN6740,30-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Monastir,35.765,10.812,National,0
TUN6737,30-Jun-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Kef,36.174,8.705,National,0
TUN6757,02-Jul-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6750,02-Jul-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Omrane,36.817,10.167,New media,0
TUN6752,02-Jul-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Menzel el Habib,34.231,9.598,New media,0
TUN6759,03-Jul-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Kef,36.174,8.705,National,0
TUN6783,08-Jul-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6841,16-Jul-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6848,18-Jul-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Monastir,35.765,10.812,National,0
TUN6855,20-Jul-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Jendouba,36.501,8.78,National,0
TUN6859,20-Jul-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Menzel Chaker,34.965,10.369,National,0
TUN6868,22-Jul-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasbah,36.8,10.168,Regional,0
TUN6959,17-Aug-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasbah,36.8,10.168,National,0
TUN6965,18-Aug-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gabes,33.882,10.098,Regional,0
TUN6972,19-Aug-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Mahdia,35.505,11.062,National,0
TUN6973,20-Aug-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Hamma,33.892,9.796,National,0
TUN6975,21-Aug-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,Regional,0
TUN6977,22-Aug-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Hamma,33.892,9.796,National,0
TUN6992,28-Aug-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Belvedere,36.825,10.186,National,0
TUN6993,28-Aug-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Kef,36.174,8.705,National,0
TUN7000,31-Aug-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Mahdia,35.505,11.062,National,0
TUN7006,01-Sep-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Siliana,36.085,9.371,Regional,0
TUN7016,07-Sep-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Jabinyanah,35.033,10.917,National,0
TUN7020,08-Sep-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Bizerte,37.274,9.874,National,0
TUN7033,10-Sep-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN7036,11-Sep-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Hajeb el Aioun,35.396,9.544,National,0
TUN7041,14-Sep-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Ben Arous,36.744,10.234,National,0
TUN7044,14-Sep-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Manubah,36.808,10.097,National,0
TUN7052,15-Sep-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Menzel M'heri,35.42,9.849,National,0
TUN7053,15-Sep-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Redeyef,34.383,8.156,National,0
TUN7054,15-Sep-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Reggada,35.611,10.068,National,0
